DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,TOXCAST ACTIVE,TOXCAST TOTAL,% TOXCAST ACTIVE,HIT CALL,CONTINUOUS HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
DTXSID6045086,Estradiol phosphate,4995-43-1,C18H25O5P,352.143961,6,78,8,Active,1,104.70136411638899,5.2350682058194495,0.00032725387205700637,-3.4851152061888397
DTXSID0046806,Testosterone isocaproate,15262-86-9,C25H38O3,386.282095,13,78,17,Active,1,90.38039174743439,4.519019587371719,8.61798391072541,0.9354056789505742
DTXSID2045151,Egtazic Acid,67-42-5,C14H24N2O10,380.143095,5,244,2,Active,1,100.44366910025812,5.022183455012906,0.00006959323038037718,-4.157433003944545
DTXSID4021478,Lynestrenol,52-76-6,C20H28O,284.214016,280,474,59,Active,1,86.55651725540997,4.327825862770498,0.09485391410083838,-1.0229447434540426
DTXSID3021069,Norethynodrel,68-23-5,C20H26O2,298.193280,13,93,14,Active,1,111.45466122663635,5.572733061331817,0.013124960752490712,-1.8819019865888396
DTXSID2022381,meso-Hexestrol,84-16-2,C18H22O2,270.161980,335,722,46,Active,1,101.60575575837737,5.080287787918868,0.00012430619444086784,-3.905507229005525
DTXSID7022382,Dienestrol,84-17-3,C18H18O2,266.130680,47,244,19,Active,1,103.23691318179236,5.161845659089618,0.0007787770430270203,-3.108586859198276
DTXSID2045367,Epitiostanol,2363-58-8,C19H30OS,306.201737,8,78,10,Active,1,134.60114713673096,6.730057356836548,0.7059988164183609,-0.15119602702667442
DTXSID9022998,Estradiol benzoate,50-50-0,C25H28O3,376.203845,12,78,15,Active,1,107.2273408294667,5.3613670414733345,0.0008302529562467309,-3.080789569352755
DTXSID3040770,"(Z,E)-Diethylstilbestrol",6898-97-1,C18H20O2,268.146330,51,256,20,Active,1,89.25307320222292,4.462653660111146,0.0022068807422962328,-2.6562211350585834
DTXSID8022329,Epitestosterone,481-30-1,C19H28O2,288.208930,12,78,15,Active,1,92.67916000912328,4.633958000456164,9.130963212796162,0.9605165930805859
DTXSID5021881,Ethylenediamine,107-15-3,C2H8N2,60.068748,5,326,2,Active,1,107.73382680662228,5.386691340331113,0.686355246801787,-0.16345104203096172
DTXSID5020576,17alpha-Ethinylestradiol,57-63-6,C20H24O2,296.177630,220,734,30,Active,1,111.83120063127168,5.591560031563584,0.0010269903780247068,-2.9884336253319823
DTXSID0020814,Mestranol,72-33-3,C21H26O2,310.193280,137,539,25,Active,1,72.36844055812296,3.618422027906148,0.052606769426476616,-1.2789583673405207
DTXSID8023004,Estradiol valerate,979-32-8,C23H32O3,356.235145,18,78,23,Active,1,110.88352320676525,5.544176160338262,0.0006073882319826944,-3.216533626699098
DTXSID7045867,Estradiol acetate,4245-41-4,C20H26O3,314.188195,47,256,18,Active,1,110.39772156790967,5.5198860783954835,0.0006852317081079121,-3.1641625488914595
DTXSID2023016,Ethisterone,434-03-7,C21H28O2,312.208930,30,332,9,Active,1,90.14063917937457,4.507031958968729,2.199740258305803,0.3423714030748765
DTXSID4041997,Furazolidone,67-45-8,C8H7N3O5,225.038570,22,247,9,Active,1,88.70854154774668,4.435427077387334,1.1494238114733502,0.06048018973901089
DTXSID7023352,Nandrolone decanoate,360-70-3,C28H44O3,428.329045,13,244,5,Active,1,88.31470219156323,4.415735109578161,1.3917507245018144,0.1435614560591328
DTXSID2023276,Methandrostenolone,72-63-9,C20H28O2,300.208930,27,256,11,Active,1,95.61386993874842,4.780693496937421,0.6720771830748307,-0.1725808485850892
DTXSID9022574,Allylestrenol,432-60-0,C21H32O,300.245316,10,78,13,Active,1,98.89335635627911,4.944667817813956,1.9323568295783962,0.2860873264312733
DTXSID4023549,Quinidine,56-54-2,C20H24N2O2,324.183778,26,244,11,Active,1,112.43472063192485,5.621736031596242,3.559722965894048,0.5514162004826776
DTXSID4020038,Alclofenac,22131-79-9,C11H11ClO3,226.039672,6,78,8,Active,1,116.14057195923972,5.8070285979619864,7.254812125619959,0.8606261702040761
DTXSID5046192,Clostebol,1093-58-9,C19H27ClO2,322.169958,13,93,14,Active,1,76.73285535326232,3.836642767663116,5.963840287989893,0.775526004503721
DTXSID0046307,Falnidamol dihydrochloride,1216920-18-1,C18H21Cl3FN7,459.090805,105,244,43,Active,1,117.80916692578339,5.8904583462891695,17.70099351066487,1.2479976428640902
DTXSID1036541,Pregnenolone,145-13-1,C21H32O2,316.240230,57,462,12,Active,1,61.809608728591265,3.090480436429563,2.283736328640901,0.35864596050790076
DTXSID6022553,Acitretin,55079-83-9,C21H26O3,326.188195,16,93,17,Active,1,102.8603576390336,5.14301788195168,7.646359619603462,0.8834547196752409
DTXSID8046458,Estramustine,2998-57-4,C23H31Cl2NO3,439.168099,20,244,8,Active,1,114.47788185027224,5.723894092513612,0.007411676468178455,-2.130083546605093
DTXSID6046478,Gestodene,60282-87-3,C21H26O2,310.193280,32,244,13,Active,1,94.42314220300987,4.721157110150494,0.6767661024200529,-0.16956140218622814
DTXSID5023667,Tibolone,5630-53-5,C21H28O2,312.208930,31,244,13,Active,1,85.16596771546114,4.258298385773057,0.020242991509554928,-1.6937253070451868
DTXSID2046541,DL-Lipoamide,940-69-2,C8H15NOS2,205.059506,4,244,2,Active,1,106.29614384005515,5.314807192002758,0.45839205684075673,-0.3387629165644809
DTXSID9022366,Estriol,50-27-1,C18H24O3,288.172545,73,562,13,Active,1,99.8571653408598,4.9928582670429895,0.004086087655778004,-2.3886923210094047
DTXSID6046553,Quinestrol,152-43-2,C25H32O2,364.240230,63,256,25,Active,1,87.4505902154616,4.37252951077308,1.2663267872950201,0.1025457938371645
DTXSID4022999,Estradiol cypionate,313-06-4,C26H36O3,396.266445,116,344,34,Active,1,109.53164640501895,5.476582320250947,0.0006338887713107915,-3.1979869412410444
DTXSID4020614,Ethynodiol diacetate,297-76-7,C24H32O4,384.230060,69,247,28,Active,1,91.02465644504042,4.551232822252021,0.008395504447073258,-2.0759532039930573
DTXSID4046571,4-Ethylbenzenesulfonic acid,98-69-1,C8H10O3S,186.035065,4,78,5,Active,1,97.88635466819406,4.894317733409703,5.870245158806572,0.7686562390489056
DTXSID3046588,Bismuth subgallate,99-26-3,C7H5BiO6,393.989010,7,78,9,Active,1,108.25162516580835,5.412581258290418,0.020487661662691847,-1.688507606505618
DTXSID8046589,Protoporphyrin disodium,50865-01-5,C34H32N4Na2O4,606.221894,26,244,11,Active,1,125.66414253474615,6.283207126737308,7.966375862689739,0.9012607930651794
DTXSID9044247,Lactitol,585-86-4,C12H24O11,344.131862,6,244,2,Active,1,90.4146200251528,4.52073100125764,3.9560365864749003,0.5972602994141931
DTXSID2046597,Argipressin acetate,129979-57-3,C48H69N15O14S2,1143.458984,4,78,5,Active,1,106.3994895358344,5.31997447679172,13.005081088332979,1.1141130644216086
DTXSID6022898,Desogestrel,54024-22-5,C22H30O,310.229666,29,78,37,Active,1,64.90303001983953,3.2451515009919767,4.216189147834275,0.6249200860797361
DTXSID4023094,Gestrinone,16320-04-0,C21H24O2,308.177630,54,256,21,Active,1,92.05051105554642,4.602525552777321,0.2954412330962687,-0.5295288927190207
DTXSID6021084,Gamma-Oryzanol,11042-64-1,, ,23,244,9,Active,1,95.99037406014415,4.799518703007207,10.215668290401537,1.0092667826513027
DTXSID9022609,Androstenediol,521-17-5,C19H30O2,290.224580,11,244,5,Active,1,127.47444234121319,6.37372211706066,0.09954979116308106,-1.001959646704544
DTXSID2046670,Roxatidine acetate hydrochloride,93793-83-0,C19H29ClN2O4,384.181585,7,244,3,Active,1,111.18377499873037,5.559188749936519,0.04329372417935923,-1.3635750540348828
DTXSID6023024,Ethylestrenol,965-90-2,C20H32O,288.245316,60,271,22,Active,1,112.15093414001329,5.607546707000664,0.0009024919834222876,-3.0445566471186227
DTXSID7046754,Methenolone enanthate,303-42-4,C27H42O3,414.313395,9,78,12,Active,1,99.42129986496505,4.971064993248253,7.876220165493034,0.8963178475527138
DTXSID9046782,Etonogestrel,54048-10-1,C22H28O2,324.208930,14,93,15,Active,1,70.99691750386549,3.5498458751932747,3.703771141341468,0.5686441434733887
DTXSID9046788,Norelgestromin,53016-31-2,C21H29NO2,327.219829,24,78,31,Active,1,84.7919678447296,4.23959839223648,0.36614502387120335,-0.436346863807515
DTXSID3046879,Oxabolone cipioncate,1254-35-9,C26H38O4,414.277010,7,78,9,Active,1,115.40399705650884,5.770199852825442,1.2604382693769396,0.10052158073404517
DTXSID3046906,Fosfestrol,522-40-7,C18H22O8P2,428.078992,4,78,5,Active,1,88.22273900893953,4.411136950446976,0.09705445871608255,-1.0129845081755566
DTXSID1046922,Norgestimate,35189-28-7,C23H31NO3,369.230394,94,244,39,Active,1,79.92427130969322,3.9962135654846613,0.767880889091005,-0.11470614093506049
DTXSID6048884,"R-(-)-2,5-Dimethoxy-4-methylamphetamine hydrochloride",50505-88-9,C12H20ClNO2,245.118257,13,244,5,Active,1,74.42453899667868,3.721226949833934,0.0004124831607300944,-3.38459377645048
DTXSID2048664,Noristerat,3836-23-5,C27H38O3,410.282095,26,78,33,Active,1,93.01520899482568,4.650760449741284,0.5725934480585434,-0.24215362573163995
DTXSID3023001,Estradiol enanthate,4956-37-0,C25H36O3,384.266445,12,78,15,Active,1,108.24507495825421,5.41225374791271,0.0010049247745537592,-2.997866446919071
DTXSID7048667,Estramustine phosphate,4891-15-0,C23H32Cl2NO6P,519.134430,17,78,22,Active,1,106.13389325759513,5.306694662879757,0.03648216380388945,-1.4379194110174065
DTXSID9048699,Chloramphenicol palmitate,530-43-8,C27H42Cl2N2O6,560.241993,4,78,5,Active,1,71.7971969312936,3.58985984656468,0.00015879085592002202,-3.7991745103334638
DTXSID8023000,Estradiol dipropionate,113-38-2,C24H32O4,384.230060,18,78,23,Active,1,89.01752072942767,4.450876036471383,0.0004794357135232417,-3.3192696181780925
DTXSID5048712,Testosterone phenylpropionate,1255-49-8,C28H36O3,420.266445,13,78,17,Active,1,85.79064549238319,4.28953227461916,4.532692964522687,0.6563563018229358
DTXSID2023353,Nandrolone phenpropionate,62-90-8,C27H34O3,406.250795,24,256,9,Active,1,92.11224535239612,4.605612267619806,1.6303853865338918,0.2122902740126119
DTXSID3023005,Estropipate,7280-37-7,C22H32N2O5S,436.203193,4,78,5,Active,1,105.3735258513147,5.268676292565734,0.07136420589726217,-1.146519562441554
DTXSID2048953,Estramustine phosphate sodium,52205-73-9,C23H30Cl2NNa2O6P,563.098319,16,78,21,Active,1,101.96057574365263,5.098028787182631,0.024101205632420828,-1.6179612318479055
DTXSID4023381,Norethindrone acetate,51-98-9,C22H28O3,340.203845,17,78,22,Active,1,82.76017974156036,4.138008987078019,0.4947496099411626,-0.30561453951766004
DTXSID0048973,Mestanolone,521-11-9,C20H32O2,304.240230,11,78,14,Active,1,104.18481859163492,5.209240929581746,0.6973012473536893,-0.1565795579152026
DTXSID4048985,17beta-Estradiol 17-propionate,3758-34-7,C21H28O3,328.203845,24,78,31,Active,1,112.26357727637394,5.613178863818697,0.0007527061882047579,-3.1233745134965734
DTXSID6022399,Coumestrol,479-13-0,C15H8O5,268.037173,45,248,18,Active,1,200.74482398197813,10.037241199098906,43.58342830322115,1.6393213891642755
DTXSID5023794,Oxymetholone,434-07-1,C21H32O3,332.235145,117,256,46,Active,1,110.20408890892001,5.510204445446001,1.0947593833462037,0.03931867628299274
DTXSID0034192,17beta-Trenbolone,10161-33-8,C18H22O2,270.161980,189,717,26,Active,1,107.42060513968342,5.371030256984171,1.22181003287336,0.08700368701275964
DTXSID3047891,Bisphenol E,2081-08-5,C14H14O2,214.099380,53,326,16,Active,1,50.42194296573869,2.5210971482869344,3.5581312724256366,0.5512219667491421
DTXSID8022371,Testosterone,58-22-0,C19H28O2,288.208930,36,244,15,Active,1,75.5350390082864,3.77675195041432,9.378954989463223,0.9721544516421298
DTXSID0023909,Benzo[k]fluoranthene,207-08-9,C20H12,252.093900,57,277,21,Active,1,243.10074408256912,12.155037204128456,4.832794078958402,0.6841982906329171
DTXSID3020380,Dehydroepiandrosterone 3-acetate,853-23-6,C21H30O3,330.219495,50,256,20,Active,1,127.07053827144992,6.353526913572496,0.6902907731860651,-0.1609679315967127
DTXSID9022364,5alpha-Dihydrotestosterone,521-18-6,C19H30O2,290.224580,145,709,20,Active,1,117.61474231039739,5.880737115519869,0.6257190098784351,-0.20362065058441842
DTXSID0021460,Zearalenone,17924-92-4,C18H22O5,318.146724,163,429,38,Active,1,74.32515642168593,3.7162578210842967,0.11962691175400961,-0.9221711087128398
DTXSID4022315,Zearalanol,26538-44-3,C18H26O5,322.178024,74,256,29,Active,1,83.4305472886756,4.17152736443378,0.38468074648783085,-0.4148995498599192
DTXSID7023350,Nandrolone,434-22-0,C18H26O2,274.193280,37,256,14,Active,1,96.5563390220218,4.82781695110109,0.5035380224654186,-0.2979677300290274
DTXSID8022377,17alpha-Estradiol,57-91-0,C18H24O2,272.177630,195,664,29,Active,1,96.20021014736777,4.810010507368388,0.002353570794656605,-2.6282727337218197
DTXSID4022367,Estrone,53-16-7,C18H22O2,270.161980,121,686,18,Active,1,104.40565790806104,5.220282895403052,0.0013582888249364165,-2.8670078723684824
DTXSID9022310,Daidzein,486-66-8,C15H10O4,254.057909,101,668,15,Active,1,97.37954658676227,4.868977329338113,4.687229997888631,0.670916264457519
DTXSID5029055,"4-Nonylphenol, branched",84852-15-3,, ,344,796,43,Active,1,65.61108662374264,3.280554331187132,3.21026066410095,0.5065402973221886
DTXSID4020379,Dehydroepiandrosterone,53-43-0,C19H28O2,288.208930,77,423,18,Active,1,128.92057142099068,6.446028571049534,0.7083492023965351,-0.14975259077655706
DTXSID6027925,"(1,1,3,3-Tetramethylbutyl)phenol",27193-28-8,C14H22O, ,138,244,57,Active,1,67.48245590958328,3.374122795479164,2.098782506097857,0.32196743558308083
DTXSID3049205,1-Butyl-4-methylpyridinium chloride,112400-86-9,C10H16ClN,185.097127,119,244,49,Active,1,63.28035226965325,3.1640176134826623,2.475603691720403,0.3936811216587649
DTXSID4049327,2-Hydroxyanthraquinone,605-32-3,C14H8O3,224.047344,40,244,16,Active,1,93.27035075894909,4.663517537947454,12.471510851419927,1.0959190689306988
DTXSID3036496,Levonorgestrel,797-63-7,C21H28O2,312.208930,85,671,13,Active,1,118.22418794839942,5.911209397419971,0.9106359047339138,-0.040655230240872614
DTXSID5025231,Emodin,518-82-1,C15H10O5,270.052823,112,334,34,Active,1,91.50322108806867,4.575161054403433,7.950471590564499,0.9003928900533915
DTXSID0020573,17beta-Estradiol,50-28-2,C18H24O2,272.177630,195,671,29,Active,1,99.0736189916736,4.9536809495836795,0.00010184767978438039,-3.992048860314462
DTXSID3020465,Diethylstilbestrol,56-53-1,C18H20O2,268.146330,423,838,50,Active,1,95.0882049896033,4.7544102494801646,0.001019738560829211,-2.9915111577898488
DTXSID6022345,"o,p'-DDT",789-02-6,C14H9Cl5,351.914689,287,710,40,Active,1,53.94152013614209,2.6970760068071042,4.205459319502754,0.6238134362888654
DTXSID1046970,"2-(2,6-Diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",105624-86-0,C20H21NO3,323.152144,320,698,46,Active,1,67.25367730672862,3.362683865336431,0.5738894231918845,-0.24117177924629693
DTXSID4022311,Formononetin,485-72-3,C16H12O4,268.073559,35,336,10,Active,1,44.21660542977985,2.2108302714889922,5.504193462439171,0.7406936901608125
DTXSID0044525,Phenylmercuric lactate,122-64-5,C9H10HgO3,368.033637,154,247,62,Active,1,43.18982381870118,2.159491190935059,2.953884648726695,0.4703935318020599
DTXSID9036515,Testosterone propionate,57-85-2,C22H32O3,344.235145,263,673,39,Active,1,83.27127104745284,4.163563552372642,3.7007319334779782,0.5682876276436952
DTXSID9023380,Norethindrone,68-22-4,C20H26O2,298.193280,156,677,23,Active,1,86.7181580848314,4.33590790424157,0.426315721050549,-0.3702686517778899
DTXSID9044615,Ethylene acrylate,2274-11-5,C8H10O4,170.057909,59,331,18,Active,1,138.10011602822823,6.905005801411411,21.59830434794147,1.334419656649133
DTXSID7047433,Equilin,474-86-2,C18H20O2,268.146330,137,571,24,Active,1,108.09848748844617,5.4049243744223086,0.004799670728180006,-2.3187885555076426
DTXSID7047146,Diethylstilbestrol dipropionate,130-80-3,C24H28O4,380.198759,98,344,28,Active,1,90.68181975029705,4.534090987514853,0.0019488683444508603,-2.710217498599034
DTXSID1033664,17-Methyltestosterone,58-18-4,C20H30O2,302.224580,160,708,23,Active,1,60.73895274095318,3.036947637047659,5.340242601519249,0.7275609870113031
DTXSID9025035,7-Diethylamino-4-methylcoumarin,91-44-1,C14H17NO2,231.125929,112,455,25,Active,1,109.52948424162477,5.476474212081238,25.859155623775255,1.412614339804931
DTXSID7038864,"2,2'-Methylenebis(ethyl-6-tert-butylphenol)",88-24-4,C25H36O2,368.271530,192,371,52,Active,1,136.08860447587358,6.804430223793679,29.448537680382213,1.4690637339921029
DTXSID3047477,dl-Norgestrel,6533-00-2,C21H28O2,312.208930,76,395,19,Active,1,76.71846522172642,3.8359232610863208,2.7234186159125566,0.4351144017541153
DTXSID3048738,"1,1'-Tetramethylenediguanidine sulfate",36587-93-6,, ,4,78,5,Active,0.9999999999999999,100.75803373581772,5.037901686790886,7.02313291608152,0.8465308877206472
DTXSID6020983,1-Nitropyrene,5522-43-0,C16H9NO2,247.063329,32,256,12,Active,0.9999999999999999,70.78428808403127,3.5392144042015636,0.8634089960573846,-0.06378343064184601
DTXSID1027926,n-Dodecylphenol,27193-86-8,C18H30O, ,202,406,50,Active,0.9999999999999999,51.48042477438469,2.5740212387192343,2.516025589643315,0.40071505385763906
DTXSID3022320,Triphenylethylene,58-72-0,C20H16,256.125201,65,436,15,Active,0.9999999999999999,38.6572345033285,1.932861725166425,2.5124128931327583,0.40009101343846915
DTXSID4022783,Cephalothin,153-61-7,C16H16N2O6S2,396.044979,6,244,2,Active,0.9999999999999998,91.50503002073387,4.575251501036694,7.717967641315144,0.8875029533973713
DTXSID3047895,Menthyl anthranilate,134-09-8,C17H25NO2,275.188529,116,244,48,Active,0.9999999999999998,73.16177995448746,3.6580889977243727,6.9388467762523955,0.8412872974970853
DTXSID2046626,Trenbolone acetate,10161-34-9,C20H24O3,312.172545,11,78,14,Active,0.9999999999999998,65.55580427013376,3.2777902135066883,4.185872628465302,0.6217860090967249
DTXSID3048863,Altrenogest,850-52-2,C21H26O2,310.193280,55,271,20,Active,0.9999999999999998,56.72843717486149,2.8364218587430745,1.8943408989179182,0.27745813580601625
DTXSID7049340,7-Methylbenzo(a)pyrene,63041-77-0,C21H14,266.109550,54,244,22,Active,0.9999999999999998,49.51394981878716,2.475697490939358,4.825726152807286,0.6835626732090896
DTXSID5041306,"2,2',4,4'-Tetrahydroxybenzophenone",131-55-5,C13H10O5,246.052823,146,737,20,Active,0.9999999999999996,88.0854181857823,4.4042709092891155,12.713331454975132,1.104259369824567
DTXSID9022360,"4-(1,1,3,3-Tetramethylbutyl)phenol",140-66-9,C14H22O,206.167065,315,709,44,Active,0.9999999999999996,67.50804853937464,3.375402426968732,4.9136268350742665,0.6914021709430288
DTXSID8041242,"2,2,4-Trimethylpentane-1,3-diyl dibenzoate",68052-23-3,C22H26O4,354.183109,32,329,10,Active,0.9999999999999994,62.74397624536906,3.137198812268453,11.326928617525713,1.0541121635888615
DTXSID3047974,"2,3',4,4'-Tetrahydroxybenzophenone",61445-50-9,C13H10O5,246.052823,67,244,27,Active,0.9999999999999991,85.77260378863822,4.288630189431911,3.93415542317697,0.5948515132078173
DTXSID5022308,Genistein,446-72-0,C15H10O5,270.052823,188,671,28,Active,0.9999999999999983,74.92210038154779,3.7461050190773895,7.752526593732245,0.8894432646857404
DTXSID4036514,5alpha-Androstan-3beta-ol,1224-92-6,C19H32O,276.245316,16,244,7,Active,0.9999999999999974,110.50582481203483,5.525291240601741,14.552995588664643,1.1629523977014675
DTXSID9047885,Nonylparaben,38713-56-3,C16H24O3,264.172545,116,244,48,Active,0.9999999999999959,55.30689117243704,2.765344558621852,7.340330067618819,0.8657155889790918
DTXSID5047904,Methyltrioctylammonium trifluoromethanesulfonate,121107-18-4,C26H54F3NO3S,517.377650,151,244,62,Active,0.9999999999999946,123.27692007541644,6.163846003770822,24.815368744930264,1.394720732996917
DTXSID1023231,Lysergide,50-37-3,C20H25N3O,323.199762,31,244,13,Active,0.9999999999999942,89.51622081543118,4.475811040771559,12.661169190890813,1.1024738122932154
DTXSID6046719,Nitroblue tetrazolium dichloride,298-83-9,C40H30Cl2N10O6,816.172684,45,78,58,Active,0.9999999999999903,55.295961901435334,2.7647980950717668,6.971938135147687,0.8433535247828801
DTXSID3022409,"4,4'-Sulfonyldiphenol",80-09-1,C12H10O4S,250.029980,56,429,13,Active,0.9999999999999873,63.79617703287798,3.1898088516438987,8.207324626286521,0.9142016115171545
DTXSID7021150,Phenylmercuric acetate,62-38-4,C8H8HgO2,338.023072,503,740,68,Active,0.9999999999999861,39.38833917275679,1.9694169586378394,2.810168845775726,0.4487324147754387
DTXSID0047953,Trihexyltetradecylphosphonium bromide,654057-97-3,C32H68BrP,562.424202,159,244,65,Active,0.9999999999999774,107.45000055505062,5.372500027752531,23.718326231679175,1.375084038233812
DTXSID6040747,17alpha-Hydroxyprogesterone,68-96-2,C21H30O3,330.219495,86,652,13,Active,0.9999999999999597,91.90903938573958,4.595451969286978,19.799485132926954,1.2966538969869847
DTXSID8029602,"4,4'-Butane-1,1-diylbis(2-tert-butyl-5-methylphenol)",85-60-9,C26H38O2,382.287180,153,244,63,Active,0.9999999999999549,160.0927687793599,8.004638438967994,39.365115093790536,1.5951115255487753
DTXSID0043896,Fenoldopam,67227-56-9,C16H16ClNO3,305.081871,6,244,2,Active,0.9999999999999488,89.07734663362136,4.453867331681068,12.860960882391778,1.109273417292014
DTXSID5046308,Phenylmercury borate,102-98-7,C6H7BHgO3,340.019467,51,78,65,Active,0.999999999999937,38.532468040145,1.92662340200725,3.1885014968608005,0.5035866252054233
DTXSID0040965,Androstenone,18339-16-7,C19H28O,272.214016,5,78,6,Active,0.9999999999999186,93.18611552584115,4.659305776292057,14.955709597890799,1.1748070236620418
DTXSID6023078,Foscarnet trisodium,63585-09-1,CNa3O5P,191.917643,4,244,2,Active,0.9999999999998576,87.47271692508275,4.373635846254137,9.724023391300353,0.9878459948751699
DTXSID5047900,Tetraoctylphosphonium bromide,23906-97-0,C32H68BrP,562.424202,160,244,66,Active,0.9999999999998439,117.91294676566449,5.895647338283224,21.555155190008396,1.3335511539782006
DTXSID2046593,all-trans-Lycopene,502-65-8,C40H56,536.438202,10,78,13,Active,0.9999999999997434,111.45226405723753,5.572613202861876,15.820236267718116,1.1992129651919998
DTXSID2020139,Benzo[a]pyrene,50-32-8,C20H12,252.093900,71,267,27,Active,0.9999999999997337,71.03450417788426,3.551725208894213,5.823435406377527,0.7651792626338472
DTXSID7024457,9-Aminoacridine hydrochloride monohydrate,52417-22-8,C13H13ClN2O,248.071641,121,259,47,Active,0.9999999999996585,70.6879261603074,3.5343963080153697,11.169945493740702,1.0480510538832548
DTXSID2022880,Danazol,17230-88-5,C22H27NO2,337.204179,198,478,41,Active,0.9999999999995174,48.191819784301984,2.4095909892150993,6.828799835277002,0.8343443829323891
DTXSID3046532,p-Phenylene bis(isothiocyanate),4044-65-9,C8H4N2S2,191.981590,4,78,5,Active,0.9999999999994673,83.4362535033497,4.1718126751674856,16.273405105160087,1.2114784357674626
DTXSID1022508,4-Dodecylphenol,104-43-8,C18H30O,262.229666,200,407,49,Active,0.9999999999994638,41.65221194638628,2.082610597319314,3.444510212070189,0.5371274766594129
DTXSID9022445,Bis(4-hydroxyphenyl)methane,620-92-8,C13H12O2,200.083730,43,465,9,Active,0.9999999999994268,68.73431535597015,3.436715767798508,21.4271349586684,1.3309641050211396
DTXSID5046198,Testosterone decanoate,5721-91-5,C29H46O3,442.344695,7,78,9,Active,0.9999999999991591,88.1523097335033,4.407615486675165,11.5813841502486,1.0637604672404395
DTXSID6046557,Cridanimod,38609-97-1,C15H11NO3,253.073893,48,247,19,Active,0.9999999999989664,109.78825606000703,5.489412803000351,21.291280055412724,1.3282017724900204
DTXSID5044817,Isobornyl cyclohexanol,3407-42-9,C16H28O,236.214016,82,331,25,Active,0.9999999999988921,91.39740496545708,4.569870248272855,29.69105354738749,1.4726256082292188
DTXSID6022393,"3-(4-Hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)propan-1-one",60-82-2,C15H14O5,274.084124,48,244,20,Active,0.9999999999984674,62.9717912232348,3.14858956116174,17.607700217711923,1.2457026354686336
DTXSID7020768,Kaempferol,520-18-3,C15H10O6,286.047738,97,410,24,Active,0.9999999999983975,60.413905699451064,3.020695284972553,21.626154423721342,1.334979299788653
DTXSID0034566,Emamectin benzoate,155569-91-8,, ,499,841,59,Active,0.9999999999974416,106.74540152621975,5.337270076310988,34.98658585877567,1.5439015642308913
DTXSID1027635,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",6846-50-0,C16H30O4,286.214409,29,634,5,Active,0.9999999999969849,99.9224831768943,4.996124158844715,28.2124529428177,1.4504408477015331
DTXSID7037715,"2,2-Dimethoxy-1,2-diphenylethanone",24650-42-8,C16H16O3,256.109944,39,446,9,Active,0.9999999999968401,47.60664364192218,2.380332182096109,13.741672909235048,1.1380396068882743
DTXSID5034981,Tributyltin benzoate,4342-36-3,C19H32O2Sn,412.142432,211,374,56,Active,0.9999999999961706,43.46282060418449,2.1731410302092247,7.2805724085438746,0.86216552548053
DTXSID5024269,Potassium silver cyanide,506-61-6,C2AgKN2,197.874940,155,244,64,Active,0.9999999999958094,59.037235312761496,2.951861765638075,30.527303942996006,1.4846884507322617
DTXSID5048972,Oxiglutatione,27025-41-8,C20H32N6O12S2,612.151963,9,78,12,Active,0.9999999999955396,82.9272226406396,4.14636113203198,13.97757966093103,1.1454319760660483
DTXSID7026655,1-Ethoxy-4-nitrobenzene,100-29-8,C8H9NO3,167.058243,98,244,40,Active,0.9999999999927153,48.95830315633811,2.4479151578169054,8.339915025097813,0.9211616256594262
DTXSID1044936,"(2,4,6-Trioxo-1,3,5-triazinane-1,3,5-triyl)triethane-2,1-diyl trisprop-2-enoate",40220-08-4,C18H21N3O9,423.127779,146,329,44,Active,0.9999999999919279,60.53963174266383,3.0269815871331915,32.9700493581277,1.5181195973083472
DTXSID6044519,"1,1,3,3,5-Pentamethyl-4,6-dinitro-2,3-dihydro-1H-indene",116-66-5,C14H18N2O4,278.126657,72,445,16,Active,0.9999999999912355,54.05455016186902,2.7027275080934507,24.57493041534811,1.3904922967880746
DTXSID9034997,Tributyltetradecylphosphonium chloride,81741-28-8,C26H56ClP,434.380816,222,396,56,Active,0.9999999999905697,84.59424264181285,4.229712132090643,32.271720975056915,1.5088221259258
DTXSID6049351,Trihexyltetradecylphosphonium dicyanamide,701921-71-3,C34H68N3P,549.515086,153,244,63,Active,0.9999999999886429,103.32039681003155,5.166019840501578,40.43833639515393,1.6067932807155518
DTXSID4041600,Amiprofos-methyl,36001-88-4,C11H17N2O4PS,304.064665,32,259,12,Active,0.9999999999881584,55.64302752725685,2.7821513763628425,17.936408942524846,1.253735497093969
DTXSID0048842,Proglumetacin,57132-53-3,C46H58ClN5O8,843.397392,83,244,34,Active,0.9999999999850424,66.52508467323361,3.3262542336616803,6.429264125009657,0.8081612676774959
DTXSID1047944,Trihexyltetradecylphosphonium chloride,258864-54-9,C32H68ClP,518.474717,158,244,65,Active,0.9999999999829177,132.70377390209845,6.635188695104922,51.63130911486938,1.7129131367488726
DTXSID8044836,"2,4,4'-Trihydroxybenzophenone",1470-79-7,C13H10O4,230.057909,108,508,21,Active,0.9999999999827297,68.46287660670373,3.4231438303351864,20.30386481694094,1.307578713229154
