DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,TOXCAST ACTIVE,TOXCAST TOTAL,% TOXCAST ACTIVE,HIT CALL,CONTINUOUS HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
DTXSID0047533,Tri-n-octyl trimellitate,89-04-3,C33H54O6,546.392039,10,601,2,Inactive,0,-2.947669977461315,0.19966221732985873,0.00024896130013503436,-3.603868156695559
DTXSID0047957,Octylparaben,1219-38-1,C15H22O3,250.156895,154,406,38,Inactive,0,3.353014076379203,0.22711844621244953,100,2
DTXSID0048189,Lauryl gallate,1166-52-5,C19H30O5,338.209324,191,376,51,Inactive,-1.6829208874229977e-12,-5.45297130691429,0.36936032544331654,153.99442827138327,2.187505007753556
DTXSID0048505,PharmaGSID_48505,NOCAS_48505,C17H12ClN5O2,353.067952,303,635,48,Inactive,-1.4858514941520835e-11,-9.497565586717528,0.6433233770331975,0.08013887900659829,-1.0961567368303666
DTXSID0048507,PharmaGSID_48507,NOCAS_48507,C18H19ClF2N4O3,412.111375,103,636,16,Inactive,0,-3.220787130833387,0.2181619736967679,0.0001519783379293798,-3.818218309345784
DTXSID0048509,PharmaGSID_48509,NOCAS_48509,C25H39N3O2,413.304228,158,637,25,Active,0.9999999979784598,38.746660931108224,2.6245286259271565,79.21138200916047,1.898787590536593
DTXSID1020560,Endosulfan,115-29-7,C9H6Cl6O3S,403.816881,345,810,43,Active,0.9999999999999646,31.75264464028475,2.1507846819495287,13.753725889884082,1.1384203646550484
DTXSID1021087,Oxazepam,604-75-1,C15H11ClN2O2,286.050905,31,370,8,Inactive,0,3.7663446998991685,0.2551156471926642,0.259830766800464,-0.5853094250084045
DTXSID1021455,C.I. Acid Yellow 23,1934-21-0,C16H9N4Na3O9S2,533.950403,41,617,7,Inactive,0,1.7807182089547482,0.12061803009092997,0.0002615513638798185,-3.582443010968471
DTXSID1021821,2-Butanone oxime,96-29-7,C4H9NO,87.068414,7,568,1,Inactive,0,-1.2771973743033773,0.0865117403478499,0.00032433587933453697,-3.489005005273714
DTXSID1023996,Cyclohexylamine,108-91-8,C6H13N,99.104799,2,587,0,Inactive,0,-1.8943074590996245,0.1283120669818219,0.012795691450895586,-1.8929362408284003
DTXSID1024338,Thiophanate-methyl,23564-05-8,C12H14N4O4S2,342.045647,78,664,12,Inactive,0,-2.8256509375066425,0.19139718350310964,0.059833038685964686,-1.2230589404801109
DTXSID1027899,Ammonium xylene sulfonate,26447-10-9,C8H13NO3S, ,1,360,0,Inactive,0,2.2044070504840163,0.1493168512630715,0.00020014878280437748,-3.698647046692774
DTXSID1046970,"2-(2,6-Diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",105624-86-0,C20H21NO3,323.152144,320,698,46,Active,1,58.58410389688557,3.9682298811514434,1.6545938612309499,0.21869140870254322
DTXSID1047362,SSR150106,NOCAS_47362,C17H17NO3,283.120843,260,680,38,Active,0.9270584218133743,17.136928268841938,1.1607802510261256,149.3927038296545,2.174329387547008
DTXSID1047526,C10-21 alkanesulfonic acids phenyl esters,91082-17-6,, ,27,618,4,Active,0.999999997265715,26.755766571980843,1.8123181092079763,19.464702531894886,1.289247771026503
DTXSID1047528,Benzyloctyl adipate,58394-64-2,C21H32O4,348.230060,11,589,2,Inactive,0,6.269181853078334,0.4246468428286458,19.842515784399748,1.297596734452033
DTXSID1048174,FR167356,174185-16-1,C19H17Cl2NO3,377.058549,208,624,33,Inactive,0,-6.343849176737806,0.4297044793747751,3.6519418278305977,0.5625238509944119
DTXSID1048201,Cyclobutyl phenyl ketone,5407-98-7,C11H12O,160.088815,17,360,5,Inactive,0,-2.9067533482918826,0.19689070458653987,0.017905199352474054,-1.7470208392877964
DTXSID2021735,Dimethyl sulfoxide,67-68-5,C2H6OS,78.013936,5,366,1,Active,0.9998627273989821,50.34488557756839,3.4101414210191217,145.7283092662296,2.1635439262645604
DTXSID2024086,Ethion,563-12-2,C9H22O4P2S4,383.987618,106,619,17,Active,0.9999999931344462,25.635989135294643,1.7364693040044616,13.428400376756967,1.1280242815500596
DTXSID2047278,CP-457677,214535-77-0,C22H21FN2O3,380.153621,52,619,8,Inactive,0,-3.7140040162152808,0.2515703191739943,0.00761572148147563,-2.118288947143283
DTXSID2047305,CP-608039,NOCAS_47305,C23H25ClN8O5,528.163644,7,603,1,Inactive,0,-1.9433470805674626,0.13163379554511187,0.018743641553776138,-1.7271460296130554
DTXSID2047309,UK-156819,162706-14-1,C19H20N2O2,308.152478,37,611,6,Inactive,0,-2.577409180477269,0.17458237722515846,0.00020000002698577254,-3.6989699457371623
DTXSID2047359,"4-Bromophenyl 1,4-diazabicyclo(3.2.2)nonane-4-carboxylate",298198-52-4,C14H17BrN2O2,324.047341,59,650,9,Inactive,0,-3.291029846506883,0.2229199067319715,0.021188997956655374,-1.6738895809100205
DTXSID2047517,"Hexanedioic acid, di-C7-9-branched and linear alkyl esters",68515-75-3,, ,16,362,4,Inactive,0,-1.0785139232593082,0.07305379604420274,0.0002000000380910547,-3.698969921622352
DTXSID2047696,Cremophor EL,61791-12-6,, ,17,363,5,Inactive,0,-2.256758766078243,0.15286292653489278,0.015606691021541936,-1.8066891676243484
DTXSID3024102,Fenamiphos,22224-92-6,C13H22NO3PS,303.105802,125,780,16,Inactive,0,8.083255286271166,0.5475242093045283,6.470108072075923,0.8109115348749188
DTXSID3047138,tert-Butylbenzene,98-06-6,C10H14,134.109550,7,602,1,Inactive,0,-1.4268801187516353,0.09665059201071385,0.03301049895517822,-1.4813479112394266
DTXSID3047263,PharmaGSID_47263,349495-42-7,C15H16N4O2,284.127326,53,673,8,Inactive,0,-3.774465761238049,0.2556657322179184,0.02158413437148612,-1.6658653639743717
DTXSID3047342,SR125047,NOCAS_47342,C22H27Cl2NO,391.146970,331,705,47,Inactive,3.542583356492628e-16,7.892115636440344,0.5345772489607035,50.18681961291141,1.7005896748945148
DTXSID3047346,SSR162369,NOCAS_47346,C18H22F2N6O,376.182316,31,615,5,Inactive,0,1.888410754671733,0.1279126501237564,0.002086463376205276,-2.680589234077865
DTXSID3047394,Grinstad Soft-N-Safe,NOCAS_47394,, ,28,607,5,Inactive,0,3.845167455172506,0.260454754424566,27.888675348831708,1.4454278867165662
DTXSID3047425,4-Butylphenol,1638-22-8,C10H14O,150.104465,61,415,15,Active,1,100.73945142278183,6.82364796515969,26.136645995487136,1.417249855658087
DTXSID3047429,Dexamethasone sodium phosphate,2392-39-4,C22H28FNa2O8P,516.130122,87,736,12,Active,0.9887024502151781,24.856172759500954,1.6836479678672325,100,2
DTXSID3048522,HMR1171 trifluoroacetate (1:1),NOCAS_48522,C37H49F3N4O5S,718.337576,186,418,44,Inactive,0,-3.4447985299074335,0.23333552195294308,0.0027841001762796917,-2.55531514218548
DTXSID4020375,DDT,50-29-3,C14H9Cl5,351.914689,268,713,38,Active,0.999999999982734,31.81364556404861,2.154916616593159,4.999725760148573,0.6989461835119124
DTXSID4020379,Dehydroepiandrosterone,53-43-0,C19H28O2,288.208930,77,423,18,Active,1,77.40780774187016,5.243264900942608,1.2050595735862535,0.08100851731773182
DTXSID4021137,"1,3-Benzenediamine",108-45-2,C6H8N2,108.068748,21,594,4,Active,0.9999992437494037,38.12409617344304,2.5823588237114037,0.0011891245137196117,-2.924772667845472
DTXSID4024276,Propargite,2312-35-8,C19H26O4S,350.155180,334,771,43,Inactive,-1.1134807091598198e-11,-9.56113887211524,0.647629552155415,34.60789092895055,1.5391751333643888
DTXSID4047254,CP-457920,220860-50-4,C18H17N3O3,323.126991,61,626,10,Inactive,0,-2.981513647488856,0.20195463888720644,0.02197714731123293,-1.658028680765725
DTXSID0020022,Acifluorfen,50594-66-6,C14H7ClF3NO5,360.996485,49,692,7,Inactive,0,-3.399174068456699,0.23024512132892888,0.0008170756622456336,-3.0877377253839917
DTXSID0020076,Amitrole,61-82-5,C2H4N4,84.043596,3,395,1,Inactive,0,-4.513919137169626,0.3057530560294206,0.015061225095727233,-1.8221397007332791
DTXSID0020107,Aspartame,22839-47-0,C14H18N2O5,294.121572,2,419,0,Inactive,0,-3.638522849434687,0.24645755646945372,0.0040778382660867744,-2.3895700030647333
DTXSID0041274,"1-Phenyl-1H-pyrrole-2,5-dione",941-69-5,C10H7NO2,173.047678,156,379,41,Inactive,0,4.40769060219868,0.29855760165420975,30.199800444105787,1.4800040732117856
DTXSID0041484,(3Z)-3-Hexenyl acetate,3681-71-8,C8H14O2,142.099380,2,363,1,Inactive,0,1.317760128992843,0.08925928318820579,26.57991470801561,1.424553583006352
DTXSID0041646,"C.I. Acid Yellow 34, monosodium salt",6359-90-6,C16H12ClN4NaO4S,414.016548,20,366,5,Inactive,0,-1.7659931980034396,0.11962062252521705,0.06178323807593469,-1.2091293339488112
DTXSID0041721,C.I. Acid Yellow 3 disodium salt,8004-92-0,, ,53,375,14,Inactive,0,0.7315363789104414,0.04955106120682784,100,2
DTXSID0041981,2-Fluoroacetic acid,144-49-0,C2H3FO2,78.011707,3,363,1,Inactive,-8.625912570065763e-15,-3.974301160892378,0.2692017044607627,100,2
DTXSID0042379,Dimethoxydimethylsilane,1112-39-6,C4H12O2Si,120.060656,6,364,2,Inactive,0,-3.894274673169738,0.2637810616798553,3.889695780481407,0.5899156357666402
DTXSID0042454,"(+/-)-2,3-Dihydroxypropyl tetradecanoate",589-68-4,C17H34O4,302.245710,13,363,4,Inactive,1.780539481801302e-16,3.819132107292838,0.25869123431330654,0.00018861214474960963,-3.7244303464453155
DTXSID0044575,"2,2-Dichloro-1-(1-oxa-4-azaspiro[4.5]decan-4-yl)ethanone",71526-07-3,C10H15Cl2NO2,251.047984,31,364,9,Inactive,0,-3.4973548985492364,0.236895459523317,0.0005654320260413881,-3.247619596732333
DTXSID1041265,2-Hexyl-1-decanol,2425-77-6,C16H34O,242.260966,33,468,7,Inactive,0,-2.422476979384189,0.16408795042617128,0.012984206602230756,-1.8865845827154883
DTXSID1041639,Sodium m-xylene-4-sulfonate,827-21-4,C8H9NaO3S,208.017010,8,359,2,Inactive,0,-2.189287316012975,0.14829270685986165,0.012163852700673088,-1.9149288476262445
DTXSID1041847,Dibutyl decanedioate,109-43-3,C18H34O4,314.245710,8,596,1,Inactive,0,2.454261916326705,0.16624092244683766,29.7694224393561,1.4737704089217063
DTXSID1041978,Flufenoxuron,101463-69-8,C21H11ClF6N2O3,488.036239,58,379,15,Inactive,0,-3.4295528882777364,0.23230284915182328,24.613847629415183,1.391179507795089
DTXSID1044487,Methyltrioctylammonium chloride,5137-55-3,C25H54ClN,403.394478,192,384,50,Inactive,-0.9893802414303906,-18.16346215753601,1.2303131478388898,8.387568241938787,0.9236360666467217
DTXSID1044564,"2,6,10-Trimethyl-2,6,10-triazaundecane",3855-32-1,C11H27N3,201.220498,7,592,1,Inactive,0,-3.6288963155593885,0.24580549734701473,0.0001664881983953632,-3.7786165462623127
DTXSID1044643,Glycidyl trimethylammonium chloride,3033-77-0,C6H14ClNO,151.076392,9,607,1,Inactive,0,0.6623656720127243,0.04486574133755044,100,2
DTXSID2029298,"alpha-Sulfo-omega-(dodecyloxy)poly(oxy-1,2-ethanediyl) sodium salt",9004-82-4,(C2H4O)nC12H25NaO4S, ,64,379,17,Inactive,-0.7825623323992706,-16.34756686754211,1.107312376785378,165.59834617391886,2.2190559951835978
DTXSID2041125,Sodium iodide,7681-82-5,INa,149.894240,6,361,2,Inactive,0,-3.818058278922626,0.2586184978960456,0.0056226223436935015,-2.25006108589448
DTXSID2041389,2'-Acetonaphthone,93-08-3,C12H10O,170.073165,10,372,3,Active,0.9925544746339346,20.206417728377446,1.3686939850084205,74.88268825049894,1.8743814269613686
DTXSID2041703,Butylnaphthalenesulfonic acid sodium salt,25638-17-9,, ,18,365,5,Inactive,0,-0.7727039820584278,0.05233957382511009,1.1708524424776459,0.06850216624603389
DTXSID2042060,Isoborneol,124-76-5,C10H18O,154.135765,1,363,0,Inactive,0,-2.246683753561773,0.15218048943913723,0.00020000000205435835,-3.6989699998750365
DTXSID2042062,Isobornyl propanoate,2756-56-1,C13H22O2,210.161980,0,360,0,Inactive,0,-2.2379303376088355,0.151587571489795,0.00020000023696893155,-3.698969489764827
DTXSID2042191,"N,N'-Dimethylthiourea",534-13-4,C3H8N2S,104.040819,22,365,6,Inactive,0,-3.749866023849532,0.25399945405574986,0.021189359085937977,-1.6738821791858558
DTXSID2044713,Acid Red 337,67786-14-5,C17H11F3N3NaO4S,433.032006,41,373,11,Inactive,0,-2.2777797792356576,0.15428679763634637,0.0002000004105274321,-3.6989691128879416
DTXSID3020091,Aniline hydrochloride,142-04-1,C6H8ClN,129.034527,12,367,3,Inactive,0,-2.7235193531611914,0.18447923856838302,0.016946944388956983,-1.770908595669917
DTXSID3020122,Azinphos-methyl,86-50-0,C10H12N3O3PS2,317.005771,176,835,21,Inactive,5.2843026680166625e-17,7.860061241721567,0.5324060250538027,3.191251346226137,0.5039610110190311
DTXSID3020205,Benzyl butyl phthalate,85-68-7,C19H20O4,312.136159,107,769,14,Inactive,0,-3.9569423230669094,0.2680258930310559,0.01565309786580641,-1.805399699466695
DTXSID3040776,Morin hydrate,654055-01-3,C15H14O9,338.063782,44,378,12,Active,0.9999999558138793,52.53023578209832,3.5581674452399534,132.55809215485274,2.122406244863737
DTXSID3041530,"7-Ethyl-2-methyl-4-undecanolsulfate, sodium salt",139-88-8,C14H29NaO4S,316.168425,15,367,4,Inactive,0,-4.190063132553291,0.28381647273763144,0.0002000000334372129,-3.6989699317280396
DTXSID3041661,2-Hydroxybenzonitrile,611-20-1,C7H5NO,119.037114,6,372,2,Inactive,0,2.2556444733875467,0.15278744924229215,30.080570322863892,1.4782860661524708
DTXSID3041663,Benzyl cinnamate,103-41-3,C16H14O2,238.099380,28,376,7,Inactive,0,4.911149289941936,0.33265968183869976,39.513354419590826,1.5967438999441643
DTXSID3041790,Citronellal,106-23-0,C10H18O,154.135765,1,362,0,Inactive,0,3.0566706916893462,0.2070454469518026,36.07117947940944,1.5571603434002634
DTXSID3041877,Dimethylbenzylcarbinyl acetate,151-05-3,C12H16O2,192.115030,3,359,1,Active,0.9999999963939712,62.06880214798727,4.2042680349679955,93.56103877439018,1.9710950349785135
DTXSID3042007,Glyceryl monoricinoleate,1323-38-2,, ,52,364,14,Inactive,0,-3.6528318396507906,0.24742678461783654,0.00020000000662087907,-3.6989699899589628
DTXSID3042130,Diphenylmercury(II),587-85-9,C12H10Hg,356.048893,103,378,27,Inactive,-4.949774983243177e-14,-3.2792681704536557,0.2221232224565068,100,2
DTXSID3042219,Propylbenzene,103-65-1,C9H12,120.093900,2,603,0,Inactive,0,2.3884158876846424,0.16178080167973521,100,2
DTXSID3042390,Sodium (2-pyridylthio)-N-oxide,3811-73-2,C5H4NNaOS,148.991129,208,618,34,Inactive,-1.790406000508492e-18,-6.907744453486157,0.4679002686450438,25.34301762474041,1.4038583256123962
DTXSID3044833,Terpinyl propionate,80-27-3,C13H22O2,210.161980,10,363,3,Inactive,-9.452258687835078e-12,-7.5764755192602475,0.5131971737975022,0.0009858178103756996,-3.0062033398858854
DTXSID4041440,2-Methylbutyl isovalerate,2445-77-4,C10H20O2,172.146330,21,362,6,Inactive,0,2.0597615755430905,0.13951920211161906,80.91989836042953,1.9080553286028166
DTXSID4041492,3-Phenylhexane,4468-42-2,C12H18,162.140851,12,362,3,Inactive,0,-2.9071175275721197,0.19691537249141178,0.0007833986670644391,-3.1060171717300107
DTXSID4041521,4-Morpholinepropanamine,123-00-2,C7H16N2O,144.126263,2,359,1,Inactive,0,6.196131564022243,0.41969873710410743,37.40418412063135,1.5729201861273037
DTXSID0027191,"1,3-Cyclopentadiene",542-92-7,C5H6,66.046950,0,359,0,Inactive,0,-3.0252900041618638,0.20491985701094065,0.002347367531240675,-2.629418906867804
DTXSID0029559,Diazolidinyl urea,78491-02-8,C8H14N4O7,278.086249,4,359,1,Inactive,0,-1.9355914183460095,0.13110846105114304,0.028753008166078252,-1.5413167123104863
DTXSID0032601,Cyproconazole,94361-06-5,C15H18ClN3O,291.113840,104,715,15,Inactive,0,7.360825771909565,0.49859000710248974,22.146652871034732,1.3453080985282966
DTXSID0034223,Tebufenpyrad,119168-77-3,C18H24ClN3O,333.160790,313,678,46,Inactive,-2.924386620686788e-13,-10.471984851381627,0.7093262581153346,0.3150999819257283,-0.5015516217373196
DTXSID0034518,Desmedipham,13684-56-5,C16H16N2O4,300.111007,35,379,9,Inactive,2.1765887888339764e-15,6.903850142385031,0.4676364851158942,74.11399083193992,1.8699001994444076
DTXSID0034930,Fosthiazate,98886-44-3,C9H18NO3PS2,283.046573,37,693,5,Inactive,0,1.5627369594063707,0.10585293767761773,27.53321527983197,1.4398569304907636
DTXSID1026792,3-Methylaniline,108-44-1,C7H9N,107.073499,12,605,2,Inactive,0,-5.493849317102477,0.37212922230647055,0.0011972243151660129,-2.9218244713881516
DTXSID1027891,Calcium dodecylbenzene sulfonate,26264-06-2,, ,156,499,31,Inactive,0,-2.0611080943460776,0.13961040938106795,0.0010021713655495603,-2.9990580102559616
DTXSID1029677,Silica,7631-86-9,O2Si,59.966756,6,583,1,Inactive,0,-2.388106823695522,0.1617598670426027,0.0002000001449676044,-3.6989696895429796
DTXSID1032640,Pyriproxyfen,95737-68-1,C20H19NO3,321.136493,104,705,15,Active,1,38.732182914821344,2.6235479486951463,17.38774375063149,1.2402432312136018
DTXSID1034503,Cyhalofop-butyl,122008-85-9,C20H20FNO4,357.137636,46,660,7,Inactive,0.000003818087829278275,8.844093625313253,0.5990600565887426,0.0002320634060374996,-3.634393337824839
DTXSID2020347,Coumaphos,56-72-4,C14H16ClO5PS,362.014459,197,818,24,Inactive,0,2.1969938641634963,0.1488147145823875,4.939615009730332,0.6936931016229934
DTXSID2025216,Divinylbenzene,1321-74-0,C10H10, ,9,359,3,Inactive,0,-1.8137939551883173,0.12285843586339769,0.07403704778083664,-1.1305509070187298
DTXSID2029874,Fenofibrate,49562-28-9,C20H21ClO4,360.112837,154,648,24,Inactive,2.9793938498052725e-14,3.8262530978703495,0.2591735789377599,100,2
DTXSID2032637,Pymetrozine,123312-89-0,C10H11N5O,217.096360,18,747,2,Inactive,0,-3.2705868300007346,0.22153518658496107,0.01940486098029781,-1.7120894642718563
DTXSID2032639,Pyridate,55512-33-9,C19H23ClN2O2S,378.116877,31,365,8,Inactive,0,8.85072797275801,0.599509438144848,41.85854122317604,1.6217840890345763
DTXSID3020332,Citric acid,77-92-9,C6H8O7,192.027003,2,609,0,Inactive,0,-2.218843858860566,0.1502947372522319,0.0009639358398695843,-3.0159518720286136
DTXSID3032549,Fenhexamid,126833-17-8,C14H17Cl2NO2,301.063634,112,699,16,Active,0.999999999969,87.43190624684513,5.922253305187225,27.751460895350032,1.4432858502366857
DTXSID3034165,Nilutamide,63612-50-0,C12H10F3N3O4,317.062340,116,648,18,Inactive,-9.39440183636254e-11,-11.123655928661227,0.7534675945791416,34.6588262514044,1.5398138509004111
DTXSID3034612,Fluazifop-butyl,69806-50-4,C19H20F3NO4,383.134443,23,662,3,Inactive,0,-2.1523417161709935,0.14579017420137697,0.0784505182052111,-1.1054041833336363
DTXSID3034664,Imazamox,114311-32-9,C15H19N3O4,305.137556,6,682,1,Inactive,0,-2.6674226570396873,0.18067949476458542,0.0016983336415751166,-2.7699769875542377
DTXSID4032405,Formetanate hydrochloride,23422-53-9,C11H16ClN3O2,257.093104,65,661,10,Inactive,0,-2.885224762208534,0.1954324527244776,0.0025019010979162445,-2.6017298622997482
DTXSID4032613,Fenitrothion,122-14-5,C9H12NO5PS,277.017381,145,787,18,Inactive,2.978095758571231e-11,7.009416645637955,0.47478709637034394,100,2
DTXSID4032615,Flumetsulam,98967-40-9,C12H9F2N5O2S,325.044502,8,691,1,Inactive,0,-4.959012087291573,0.33590169750514437,0.006474963386795671,-2.188762682993052
DTXSID4034150,Haloperidol,52-86-8,C21H23ClFNO2,375.140135,270,752,36,Inactive,0,4.029182491733381,0.2729191247586637,0.00020000000833419665,-3.698969986238541
DTXSID4034497,Metconazole,125116-23-6,C17H22ClN3O,319.145140,121,468,26,Inactive,-0.9581518535464227,-19.996605490565805,1.3544822255697024,114.36448124362286,2.058291164360379
DTXSID4034528,Diclosulam,145701-21-9,C13H10Cl2FN5O3S,404.986544,45,684,7,Inactive,-2.3319582784236077e-8,-9.829704407287222,0.6658210018973567,19.842603247514198,1.2975986487589017
DTXSID5027932,Dodecylbenzene sulfonate triethanolamine(1:1),27323-41-7,C24H45NO6S, ,175,686,26,Inactive,2.2966775708573798e-10,6.5830519339597915,0.4459070235074431,163.569648947894,2.2137027216012153
DTXSID5031131,Dipentyl phthalate,131-18-0,C18H26O4,306.183109,91,716,13,Inactive,0,-4.334239307137833,0.29358233354423324,0.0025130052110018896,-2.5998066108475277
DTXSID5033836,4-Nonylphenol,104-40-5,C15H24O,220.182715,211,648,33,Active,0.9999986111902522,46.02570676387627,3.117579219151245,26.255207004806334,1.419215446759077
DTXSID6024882,Cycloheximide,66-81-9,C15H23NO4,281.162708,259,632,41,Inactive,-0.21927066725437133,-14.06492396456532,0.9526961725069286,2.7449837772422323,0.43853978212855194
DTXSID7026811,Benzenethiol,108-98-5,C6H6S,110.019021,27,369,7,Inactive,0,-1.384852581208595,0.09380383121356914,0.032629329775005586,-1.4863918467762107
DTXSID7032638,Pyraclostrobin,175013-18-0,C19H18ClN3O4,387.098584,355,851,42,Inactive,0,-9.088458183194769,0.6156122384260984,1.5972403392607015,0.20337027002787028
DTXSID7034545,Dimethomorph,110488-70-5,C21H22ClNO4,387.123736,129,727,18,Inactive,0
DTXSID7034549,1-Methyl-2-nitro-3-((tetrahydrofuran-3-yl)methyl)guanidine,165252-70-0,C7H14N4O3,202.106590,6,417,1,Inactive,0.008204872737129953,8.62443899297024,0.58418161657486,100,2
DTXSID8031863,Perfluorononanoic acid,375-95-1,C9HF17O2,463.970508,239,764,31,Inactive,0,-5.611739523943179,0.38011458711300244,183.89036618938854,2.26455897763187
DTXSID8031865,Perfluorooctanoic acid,335-67-1,C8HF15O2,413.973702,97,959,10,Inactive,0,-1.7910115144372003,0.1213152533934009,0.09212487832444165,-1.0356230727346123
DTXSID8032386,Ethalfluralin,55283-68-6,C13H14F3N3O4,333.093640,116,760,15,Inactive,0.7339680476390802,16.973526670289466,1.149712144443065,38.464062188083226,1.5850551481475967
DTXSID8034742,"Milbemectin (mixture of 70% Milbemycin A4, 30% Milbemycin A3)",NOCAS_34742,, ,404,734,55,Inactive,0,-1.7964906558444822,0.12168638636649713,9.303492897218675,0.9686460304025032
DTXSID9027360,Ammonium carbamate,1111-78-0,CH6N2O2,78.042927,18,596,3,Inactive,0,-2.482074049595745,0.1681247941962635,0.00020000027256225882,-3.698969412474997
DTXSID9036515,Testosterone propionate,57-85-2,C22H32O3,344.235145,263,673,39,Inactive,0
DTXSID0022436,"4,4-Bis(4-hydroxyphenyl)valeric acid",126-00-1,C17H18O4,286.120509,33,518,6,Active,0.9999999999497515,60.93406407186992,4.127405861760486,100,2
DTXSID0026171,Tolyltriazole,29385-43-1,C7H7N3, ,12,365,3,Inactive,0,-3.0456047532295356,0.20629588888505307,0.00020000010834835685,-3.698969769060615
DTXSID0027640,Malic acid,6915-15-7,C4H6O5,134.021523,7,625,1,Inactive,0,-6.3085886990276805,0.4273160894880018,0.020787909896521115,-1.6821891742586685
DTXSID0028038,3-Iodo-2-propynyl-N-butylcarbamate,55406-53-6,C8H12INO2,280.991270,324,800,40,Inactive,-0.9997644087484537,-18.058725425664015,1.2232187416532097,20.13126516573028,1.303871069336222
DTXSID0032497,Triclopyr,55335-06-3,C7H4Cl3NO3,254.925676,21,656,3,Inactive,0,4.509949458583176,0.30548416743784895,5.463171085946653,0.737444801195367
DTXSID0032572,Prallethrin,23031-36-9,C19H24O3,300.172545,218,792,28,Inactive,-0.0008292735197804726,-13.625428778960986,0.9229266990127709,119.96387025290336,2.0790504684443243
DTXSID0034227,Icaridin,119515-38-7,C12H23NO3,229.167794,14,674,2,Inactive,0,3.150696914258692,0.21341437028070087,0.00020000017359962752,-3.698969627369381
DTXSID0034803,Penoxsulam,219714-96-2,C16H14F5N5O5S,483.063581,38,679,6,Active,1,63.25537323598817,4.284641148736249,21.21822562448266,1.3267090631790868
DTXSID0034855,Butyl (2R)-2-(4-{[5-(trifluoromethyl)pyridin-2-yl]oxy}phenoxy)propanoate,79241-46-6,C19H20F3NO4,383.134443,34,674,5,Inactive,0,0.2895780535247799,0.019614745442642034,100,2
DTXSID0035160,alpha-Ionone,127-41-3,C13H20O,192.151415,7,362,2,Inactive,0,-0.9865731348040641,0.0668261308624175,100,2
DTXSID0037495,Deisopropylatrazine,1007-28-9,C5H8ClN5,173.046823,23,727,3,Inactive,0,1.529513434297612,0.10360252201322842,25.01857231616529,1.3982625230671484
DTXSID0037730,"1,4-Dihydroxy-2-naphthoic acid",31519-22-9,C11H8O4,204.042259,156,391,40,Inactive,-0.9284017136547675,-17.64377539180228,1.1951118489293204,19.097396888441487,1.2809741738429679
DTXSID0038700,2-Methoxy-4-nitroaniline,97-52-9,C7H8N2O3,168.053492,36,381,9,Inactive,0,-3.2711641408722536,0.22157429108769627,0.0014678542710704523,-2.8333170591417054
